id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
54,2026-06-14T01:25:15Z,KMSY,2026-06-15,low,30,75.2,1.08,74.28,75.35,76.3,71.5,77.1
55,2026-06-14T01:25:15Z,KNYC,2026-06-13,high,30,88.24,1.23,86.56,88.35,89.61,85.1,90.4
56,2026-06-14T01:25:15Z,KNYC,2026-06-13,low,30,72.7,0.39,72.09,72.8,73.11,71.7,73.4
57,2026-06-14T01:25:15Z,KNYC,2026-06-14,high,30,89.22,1.51,87.44,89.3,90.82,85.3,92.3
58,2026-06-14T01:25:15Z,KNYC,2026-06-14,low,30,72.89,1.18,71.4,73.2,74.01,69.2,74.3
59,2026-06-14T01:25:15Z,KNYC,2026-06-15,high,30,77.52,2.66,74.93,77.4,81.09,72.3,83.1
60,2026-06-14T01:25:15Z,KNYC,2026-06-15,low,30,64.5,2.14,62.15,64.4,67.21,59.7,68.3
61,2026-06-14T01:25:15Z,KOKC,2026-06-13,high,30,96.03,1.07,94.67,96.1,97.4,93.5,97.9
62,2026-06-14T01:25:15Z,KOKC,2026-06-13,low,30,69.94,0.66,69.29,70.05,70.6,68.2,71.2
63,2026-06-14T01:25:15Z,KOKC,2026-06-14,high,30,81.6,2.81,79.06,81.15,84.8,75.2,85.8
64,2026-06-14T01:25:15Z,KOKC,2026-06-14,low,30,66.35,1.81,64.39,66.5,68.63,61.5,69.6
65,2026-06-14T01:25:15Z,KOKC,2026-06-15,high,30,80.46,3.01,76.81,80.9,83.41,71.4,85.4
66,2026-06-14T01:25:15Z,KOKC,2026-06-15,low,30,61.87,2.52,59.4,61.5,64.91,56.0,68.6
67,2026-06-14T01:25:15Z,KPHL,2026-06-13,high,30,86.14,0.74,85.1,86.2,87.2,84.4,87.3
68,2026-06-14T01:25:15Z,KPHL,2026-06-13,low,30,68.87,0.79,67.79,68.9,69.73,67.4,70.6
69,2026-06-14T01:25:15Z,KPHL,2026-06-14,high,30,89.52,1.89,86.69,89.85,91.43,84.5,93.0
70,2026-06-14T01:25:15Z,KPHL,2026-06-14,low,30,66.87,0.79,65.78,67.0,67.71,64.3,68.1
71,2026-06-14T01:25:15Z,KPHL,2026-06-15,high,30,74.79,2.57,71.49,74.65,78.8,70.3,79.4
72,2026-06-14T01:25:15Z,KPHL,2026-06-15,low,30,62.37,2.18,59.49,62.4,65.18,57.7,66.7
73,2026-06-14T01:25:15Z,KPHX,2026-06-13,high,30,106.58,1.2,105.29,106.5,108.01,103.8,108.9
74,2026-06-14T01:25:15Z,KPHX,2026-06-13,low,30,86.82,0.66,86.09,86.8,87.64,85.5,88.3
75,2026-06-14T01:25:15Z,KPHX,2026-06-14,high,30,106.27,1.78,104.07,106.35,108.43,102.0,109.2
76,2026-06-14T01:25:15Z,KPHX,2026-06-14,low,30,87.35,0.92,86.65,87.55,88.31,84.3,88.5
77,2026-06-14T01:25:15Z,KPHX,2026-06-15,high,30,104.42,2.83,100.47,104.9,107.45,96.8,110.1
78,2026-06-14T01:25:15Z,KPHX,2026-06-15,low,30,87.46,1.55,84.79,87.65,89.23,84.3,89.6
79,2026-06-14T01:25:15Z,KSAT,2026-06-13,high,30,90.1,0.8,89.19,90.15,91.01,87.8,91.6
80,2026-06-14T01:25:15Z,KSAT,2026-06-13,low,30,74.48,0.31,74.0,74.5,74.81,73.7,75.1
81,2026-06-14T01:25:15Z,KSAT,2026-06-14,high,30,91.78,1.45,90.47,91.8,93.46,88.1,96.0
82,2026-06-14T01:25:15Z,KSAT,2026-06-14,low,30,75.21,0.38,74.8,75.3,75.71,74.5,76.1
83,2026-06-14T01:25:15Z,KSAT,2026-06-15,high,30,88.84,2.55,86.57,89.0,92.03,81.6,93.8
84,2026-06-14T01:25:15Z,KSAT,2026-06-15,low,30,75.38,0.56,74.88,75.4,75.93,73.4,76.5
91,2026-06-14T01:25:15Z,KSEA,2026-06-13,high,30,81.08,1.56,79.16,81.2,83.12,77.5,83.4
92,2026-06-14T01:25:15Z,KSEA,2026-06-13,low,30,52.37,0.12,52.29,52.3,52.51,52.1,52.6
93,2026-06-14T01:25:15Z,KSEA,2026-06-14,high,30,88.12,0.9,86.89,88.3,89.22,86.0,89.7
94,2026-06-14T01:25:15Z,KSEA,2026-06-14,low,30,57.22,0.39,56.8,57.05,57.7,56.7,58.1
95,2026-06-14T01:25:15Z,KSEA,2026-06-15,high,30,90.14,1.48,88.29,89.95,91.92,87.4,94.2
96,2026-06-14T01:25:15Z,KSEA,2026-06-15,low,30,62.06,0.5,61.58,62.1,62.81,60.7,63.0
85,2026-06-14T01:25:15Z,KSFO,2026-06-13,high,30,78.41,0.45,77.89,78.5,78.92,77.5,79.6
86,2026-06-14T01:25:15Z,KSFO,2026-06-13,low,30,56.27,0.36,55.89,56.2,56.71,55.6,57.0
87,2026-06-14T01:25:15Z,KSFO,2026-06-14,high,30,78.94,1.02,78.22,79.1,80.01,75.7,80.6
88,2026-06-14T01:25:15Z,KSFO,2026-06-14,low,30,59.25,0.45,58.69,59.25,59.71,58.0,59.9
89,2026-06-14T01:25:15Z,KSFO,2026-06-15,high,30,79.42,1.17,77.96,79.5,80.36,77.5,82.5
90,2026-06-14T01:25:15Z,KSFO,2026-06-15,low,30,60.39,0.56,59.76,60.5,61.0,58.9,61.5
1,2026-06-14T02:28:04Z,KATL,2026-06-13,high,30,89.78,1.67,87.66,89.65,91.73,86.4,92.5
2,2026-06-14T02:28:04Z,KATL,2026-06-13,low,30,73.31,0.37,72.89,73.3,73.8,72.4,74.1
3,2026-06-14T02:28:04Z,KATL,2026-06-14,high,30,88.84,1.68,86.98,89.0,91.2,83.6,91.9
4,2026-06-14T02:28:04Z,KATL,2026-06-14,low,30,72.39,0.63,71.59,72.4,73.11,71.4,73.8
5,2026-06-14T02:28:04Z,KATL,2026-06-15,high,30,81.94,2.73,78.54,81.2,86.13,77.3,87.6
6,2026-06-14T02:28:04Z,KATL,2026-06-15,low,30,69.82,1.6,68.13,69.85,71.81,65.5,72.3
7,2026-06-14T02:28:04Z,KAUS,2026-06-13,high,30,93.11,0.81,92.27,93.05,94.0,91.4,95.0
8,2026-06-14T02:28:04Z,KAUS,2026-06-13,low,30,75.3,0.23,75.09,75.3,75.6,74.9,75.8
9,2026-06-14T02:28:04Z,KAUS,2026-06-14,high,30,94.15,1.8,92.07,94.35,96.12,90.4,97.8
10,2026-06-14T02:28:04Z,KAUS,2026-06-14,low,30,76.01,0.51,75.4,76.0,76.62,75.1,77.3
11,2026-06-14T02:28:04Z,KAUS,2026-06-15,high,30,89.64,2.67,86.73,89.0,93.91,85.7,95.9
12,2026-06-14T02:28:04Z,KAUS,2026-06-15,low,30,76.22,1.18,75.03,76.6,77.01,71.3,77.3
13,2026-06-14T02:28:04Z,KBOS,2026-06-13,high,30,86.0,0.82,84.87,86.1,86.93,84.3,87.4
14,2026-06-14T02:28:04Z,KBOS,2026-06-13,low,30,71.13,0.43,70.69,71.15,71.61,70.1,72.1
15,2026-06-14T02:28:04Z,KBOS,2026-06-14,high,30,89.07,1.91,85.86,89.4,90.85,84.3,92.5
16,2026-06-14T02:28:04Z,KBOS,2026-06-14,low,30,67.04,0.48,66.4,67.0,67.62,66.2,67.9
17,2026-06-14T02:28:04Z,KBOS,2026-06-15,high,30,78.69,2.85,75.09,78.2,82.08,74.6,85.3
18,2026-06-14T02:28:04Z,KBOS,2026-06-15,low,30,65.97,1.84,63.56,66.0,68.2,61.4,69.0
91,2026-06-14T02:28:04Z,KDCA,2026-06-13,high,30,89.52,0.69,88.79,89.35,90.42,88.0,91.1
92,2026-06-14T02:28:04Z,KDCA,2026-06-13,low,30,70.98,0.7,69.99,71.05,71.82,69.5,72.4
93,2026-06-14T02:28:04Z,KDCA,2026-06-14,high,30,92.5,1.76,90.42,92.6,94.4,88.1,95.7
94,2026-06-14T02:28:04Z,KDCA,2026-06-14,low,30,68.49,0.73,67.77,68.5,69.3,66.6,70.1
95,2026-06-14T02:28:04Z,KDCA,2026-06-15,high,30,76.89,2.72,73.69,76.25,81.11,72.6,82.0
96,2026-06-14T02:28:04Z,KDCA,2026-06-15,low,30,64.29,2.09,61.8,64.25,66.41,59.8,68.7
25,2026-06-14T02:28:04Z,KDEN,2026-06-13,high,30,78.68,1.96,76.45,78.8,81.03,74.2,83.0
26,2026-06-14T02:28:04Z,KDEN,2026-06-13,low,30,55.4,1.68,53.3,55.8,57.14,50.3,57.8
27,2026-06-14T02:28:04Z,KDEN,2026-06-14,high,30,73.73,3.27,69.92,73.9,76.85,65.7,79.2
28,2026-06-14T02:28:04Z,KDEN,2026-06-14,low,30,53.61,1.89,51.26,53.7,55.72,48.5,57.0
29,2026-06-14T02:28:04Z,KDEN,2026-06-15,high,30,79.71,2.9,76.16,79.5,83.42,72.7,85.0
30,2026-06-14T02:28:04Z,KDEN,2026-06-15,low,30,52.08,2.0,49.49,52.3,54.33,46.4,54.8
19,2026-06-14T02:28:04Z,KDFW,2026-06-13,high,30,94.98,1.07,93.7,94.95,96.61,92.9,97.2
20,2026-06-14T02:28:04Z,KDFW,2026-06-13,low,30,78.07,0.28,77.7,78.1,78.4,77.6,78.8
21,2026-06-14T02:28:04Z,KDFW,2026-06-14,high,30,92.31,2.32,89.59,92.95,94.43,86.0,96.5
22,2026-06-14T02:28:04Z,KDFW,2026-06-14,low,30,76.17,2.37,73.87,76.4,79.11,69.2,79.8
23,2026-06-14T02:28:04Z,KDFW,2026-06-15,high,30,82.42,4.06,77.03,82.55,87.62,75.1,89.7
24,2026-06-14T02:28:04Z,KDFW,2026-06-15,low,30,70.37,2.34,67.85,70.65,72.8,65.3,76.3
31,2026-06-14T02:28:04Z,KIAH,2026-06-13,high,30,94.39,0.65,93.7,94.5,94.8,92.2,95.8
32,2026-06-14T02:28:04Z,KIAH,2026-06-13,low,30,78.52,0.13,78.3,78.5,78.7,78.3,78.8
33,2026-06-14T02:28:04Z,KIAH,2026-06-14,high,30,94.07,0.86,93.0,93.95,95.03,92.9,96.6
34,2026-06-14T02:28:04Z,KIAH,2026-06-14,low,30,79.98,0.49,79.4,79.95,80.51,78.9,80.8
35,2026-06-14T02:28:04Z,KIAH,2026-06-15,high,30,93.73,2.95,90.84,94.0,96.97,85.5,97.9
36,2026-06-14T02:28:04Z,KIAH,2026-06-15,low,30,80.86,0.61,80.19,80.9,81.71,79.5,81.8
37,2026-06-14T02:28:04Z,KLAX,2026-06-13,high,30,75.36,0.43,74.88,75.4,75.9,74.4,76.3
38,2026-06-14T02:28:04Z,KLAX,2026-06-13,low,30,64.95,0.21,64.69,64.95,65.2,64.5,65.4
39,2026-06-14T02:28:04Z,KLAX,2026-06-14,high,30,76.06,0.79,74.97,76.25,77.02,74.5,77.7
40,2026-06-14T02:28:04Z,KLAX,2026-06-14,low,30,66.44,0.53,65.79,66.45,67.1,65.1,67.3
41,2026-06-14T02:28:04Z,KLAX,2026-06-15,high,30,76.73,0.98,75.7,76.4,77.89,75.4,79.1
42,2026-06-14T02:28:04Z,KLAX,2026-06-15,low,30,67.01,0.8,66.23,67.0,67.91,65.1,69.0
43,2026-06-14T02:28:04Z,KMIA,2026-06-13,high,30,87.8,0.38,87.39,87.7,88.32,87.2,88.8
44,2026-06-14T02:28:04Z,KMIA,2026-06-13,low,30,80.28,0.64,79.49,80.35,81.1,78.8,81.3
45,2026-06-14T02:28:04Z,KMIA,2026-06-14,high,30,88.49,0.65,87.59,88.55,89.2,86.8,89.9
46,2026-06-14T02:28:04Z,KMIA,2026-06-14,low,30,82.02,0.26,81.7,82.0,82.3,81.3,82.4
47,2026-06-14T02:28:04Z,KMIA,2026-06-15,high,30,88.77,0.85,87.68,88.65,89.91,87.0,90.3
48,2026-06-14T02:28:04Z,KMIA,2026-06-15,low,30,81.52,0.91,81.27,81.7,82.2,77.5,82.5
49,2026-06-14T02:28:04Z,KMSP,2026-06-13,high,30,72.25,0.95,71.07,72.2,73.35,70.2,73.9
50,2026-06-14T02:28:04Z,KMSP,2026-06-13,low,30,58.54,1.08,57.1,58.4,59.82,55.9,60.7
51,2026-06-14T02:28:04Z,KMSP,2026-06-14,high,30,69.95,1.86,66.49,70.5,71.91,65.3,72.3
52,2026-06-14T02:28:04Z,KMSP,2026-06-14,low,30,52.38,0.67,51.6,52.35,53.5,51.1,54.0
53,2026-06-14T02:28:04Z,KMSP,2026-06-15,high,30,76.29,1.69,74.32,76.1,78.34,73.3,80.4
54,2026-06-14T02:28:04Z,KMSP,2026-06-15,low,30,56.02,1.54,54.64,55.95,58.0,52.0,60.3
55,2026-06-14T02:28:04Z,KMSY,2026-06-13,high,30,94.65,0.76,93.88,94.6,95.51,92.0,96.0
56,2026-06-14T02:28:04Z,KMSY,2026-06-13,low,30,74.37,0.39,73.7,74.4,74.81,73.5,75.0
57,2026-06-14T02:28:04Z,KMSY,2026-06-14,high,30,94.13,1.31,92.97,94.4,95.23,89.8,96.2
58,2026-06-14T02:28:04Z,KMSY,2026-06-14,low,30,74.53,0.38,73.9,74.55,75.1,73.8,75.3
59,2026-06-14T02:28:04Z,KMSY,2026-06-15,high,30,84.9,4.41,78.49,84.5,91.01,76.9,92.5
60,2026-06-14T02:28:04Z,KMSY,2026-06-15,low,30,75.2,1.08,74.28,75.35,76.3,71.5,77.1
61,2026-06-14T02:28:04Z,KOKC,2026-06-13,high,30,96.03,1.07,94.67,96.1,97.4,93.5,97.9
62,2026-06-14T02:28:04Z,KOKC,2026-06-13,low,30,69.94,0.66,69.29,70.05,70.6,68.2,71.2
63,2026-06-14T02:28:04Z,KOKC,2026-06-14,high,30,81.6,2.81,79.06,81.15,84.8,75.2,85.8
64,2026-06-14T02:28:04Z,KOKC,2026-06-14,low,30,66.35,1.81,64.39,66.5,68.63,61.5,69.6
65,2026-06-14T02:28:04Z,KOKC,2026-06-15,high,30,80.46,3.01,76.81,80.9,83.41,71.4,85.4
66,2026-06-14T02:28:04Z,KOKC,2026-06-15,low,30,61.87,2.52,59.4,61.5,64.91,56.0,68.6
67,2026-06-14T02:28:04Z,KPHL,2026-06-13,high,30,86.14,0.74,85.1,86.2,87.2,84.4,87.3
68,2026-06-14T02:28:04Z,KPHL,2026-06-13,low,30,68.87,0.79,67.79,68.9,69.73,67.4,70.6
69,2026-06-14T02:28:04Z,KPHL,2026-06-14,high,30,89.52,1.89,86.69,89.85,91.43,84.5,93.0
70,2026-06-14T02:28:04Z,KPHL,2026-06-14,low,30,66.87,0.79,65.78,67.0,67.71,64.3,68.1
71,2026-06-14T02:28:04Z,KPHL,2026-06-15,high,30,74.79,2.57,71.49,74.65,78.8,70.3,79.4
72,2026-06-14T02:28:04Z,KPHL,2026-06-15,low,30,62.37,2.18,59.49,62.4,65.18,57.7,66.7
73,2026-06-14T02:28:04Z,KPHX,2026-06-13,high,30,106.58,1.2,105.29,106.5,108.01,103.8,108.9
74,2026-06-14T02:28:04Z,KPHX,2026-06-13,low,30,86.82,0.66,86.09,86.8,87.64,85.5,88.3
75,2026-06-14T02:28:04Z,KPHX,2026-06-14,high,30,106.27,1.78,104.07,106.35,108.43,102.0,109.2
76,2026-06-14T02:28:04Z,KPHX,2026-06-14,low,30,87.35,0.92,86.65,87.55,88.31,84.3,88.5
77,2026-06-14T02:28:04Z,KPHX,2026-06-15,high,30,104.42,2.83,100.47,104.9,107.45,96.8,110.1
78,2026-06-14T02:28:04Z,KPHX,2026-06-15,low,30,87.46,1.55,84.79,87.65,89.23,84.3,89.6
79,2026-06-14T02:28:04Z,KSAT,2026-06-13,high,30,90.1,0.8,89.19,90.15,91.01,87.8,91.6
80,2026-06-14T02:28:04Z,KSAT,2026-06-13,low,30,74.48,0.31,74.0,74.5,74.81,73.7,75.1
81,2026-06-14T02:28:04Z,KSAT,2026-06-14,high,30,91.78,1.45,90.47,91.8,93.46,88.1,96.0
82,2026-06-14T02:28:04Z,KSAT,2026-06-14,low,30,75.21,0.38,74.8,75.3,75.71,74.5,76.1
83,2026-06-14T02:28:04Z,KSAT,2026-06-15,high,30,88.84,2.55,86.57,89.0,92.03,81.6,93.8
84,2026-06-14T02:28:04Z,KSAT,2026-06-15,low,30,75.38,0.56,74.88,75.4,75.93,73.4,76.5
85,2026-06-14T02:28:04Z,KSEA,2026-06-13,high,30,81.08,1.56,79.16,81.2,83.12,77.5,83.4
86,2026-06-14T02:28:04Z,KSEA,2026-06-13,low,30,52.37,0.12,52.29,52.3,52.51,52.1,52.6
87,2026-06-14T02:28:04Z,KSEA,2026-06-14,high,30,88.12,0.9,86.89,88.3,89.22,86.0,89.7
88,2026-06-14T02:28:04Z,KSEA,2026-06-14,low,30,57.22,0.39,56.8,57.05,57.7,56.7,58.1
89,2026-06-14T02:28:04Z,KSEA,2026-06-15,high,30,90.14,1.48,88.29,89.95,91.92,87.4,94.2
90,2026-06-14T02:28:04Z,KSEA,2026-06-15,low,30,62.06,0.5,61.58,62.1,62.81,60.7,63.0
1,2026-06-14T03:56:20Z,KATL,2026-06-13,high,30,89.78,1.67,87.66,89.65,91.73,86.4,92.5
2,2026-06-14T03:56:20Z,KATL,2026-06-13,low,30,73.31,0.37,72.89,73.3,73.8,72.4,74.1
3,2026-06-14T03:56:20Z,KATL,2026-06-14,high,30,88.84,1.68,86.98,89.0,91.2,83.6,91.9
4,2026-06-14T03:56:20Z,KATL,2026-06-14,low,30,72.39,0.63,71.59,72.4,73.11,71.4,73.8
5,2026-06-14T03:56:20Z,KATL,2026-06-15,high,30,81.94,2.73,78.54,81.2,86.13,77.3,87.6
6,2026-06-14T03:56:20Z,KATL,2026-06-15,low,30,69.82,1.6,68.13,69.85,71.81,65.5,72.3
7,2026-06-14T03:56:20Z,KAUS,2026-06-13,high,30,93.11,0.81,92.27,93.05,94.0,91.4,95.0
8,2026-06-14T03:56:20Z,KAUS,2026-06-13,low,30,75.3,0.23,75.09,75.3,75.6,74.9,75.8
9,2026-06-14T03:56:20Z,KAUS,2026-06-14,high,30,94.15,1.8,92.07,94.35,96.12,90.4,97.8
10,2026-06-14T03:56:20Z,KAUS,2026-06-14,low,30,76.01,0.51,75.4,76.0,76.62,75.1,77.3
11,2026-06-14T03:56:20Z,KAUS,2026-06-15,high,30,89.64,2.67,86.73,89.0,93.91,85.7,95.9
12,2026-06-14T03:56:20Z,KAUS,2026-06-15,low,30,76.22,1.18,75.03,76.6,77.01,71.3,77.3
13,2026-06-14T03:56:20Z,KBOS,2026-06-13,high,30,86.0,0.82,84.87,86.1,86.93,84.3,87.4
14,2026-06-14T03:56:20Z,KBOS,2026-06-13,low,30,71.13,0.43,70.69,71.15,71.61,70.1,72.1
15,2026-06-14T03:56:20Z,KBOS,2026-06-14,high,30,89.07,1.91,85.86,89.4,90.85,84.3,92.5
16,2026-06-14T03:56:20Z,KBOS,2026-06-14,low,30,67.04,0.48,66.4,67.0,67.62,66.2,67.9
17,2026-06-14T03:56:20Z,KBOS,2026-06-15,high,30,78.69,2.85,75.09,78.2,82.08,74.6,85.3
18,2026-06-14T03:56:20Z,KBOS,2026-06-15,low,30,65.97,1.84,63.56,66.0,68.2,61.4,69.0
91,2026-06-14T03:56:20Z,KDCA,2026-06-14,high,30,92.5,1.76,90.42,92.6,94.4,88.1,95.7
92,2026-06-14T03:56:20Z,KDCA,2026-06-14,low,30,68.49,0.73,67.77,68.5,69.3,66.6,70.1
93,2026-06-14T03:56:20Z,KDCA,2026-06-15,high,30,76.89,2.72,73.69,76.25,81.11,72.6,82.0
94,2026-06-14T03:56:20Z,KDCA,2026-06-15,low,30,64.29,2.09,61.8,64.25,66.41,59.8,68.7
95,2026-06-14T03:56:20Z,KDCA,2026-06-16,high,30,76.2,4.89,69.79,77.55,80.97,62.1,85.7
96,2026-06-14T03:56:20Z,KDCA,2026-06-16,low,30,61.38,2.19,58.92,61.35,64.11,55.5,64.8
25,2026-06-14T03:56:20Z,KDEN,2026-06-13,high,30,78.68,1.96,76.45,78.8,81.03,74.2,83.0
26,2026-06-14T03:56:20Z,KDEN,2026-06-13,low,30,55.4,1.68,53.3,55.8,57.14,50.3,57.8
27,2026-06-14T03:56:20Z,KDEN,2026-06-14,high,30,73.73,3.27,69.92,73.9,76.85,65.7,79.2
28,2026-06-14T03:56:20Z,KDEN,2026-06-14,low,30,53.61,1.89,51.26,53.7,55.72,48.5,57.0
29,2026-06-14T03:56:20Z,KDEN,2026-06-15,high,30,79.71,2.9,76.16,79.5,83.42,72.7,85.0
30,2026-06-14T03:56:20Z,KDEN,2026-06-15,low,30,52.08,2.0,49.49,52.3,54.33,46.4,54.8
