id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
71,2026-06-01T01:24:39Z,KPHL,2026-06-02,high,30,73.72,1.62,72.18,73.7,75.53,68.3,76.8
72,2026-06-01T01:24:39Z,KPHL,2026-06-02,low,30,48.8,1.38,47.0,48.75,50.34,46.8,52.2
73,2026-06-01T01:24:39Z,KSAT,2026-05-31,high,30,90.65,1.68,88.56,91.0,92.5,86.1,93.7
74,2026-06-01T01:24:39Z,KSAT,2026-05-31,low,30,70.98,0.23,70.7,70.95,71.2,70.5,71.6
75,2026-06-01T01:24:39Z,KSAT,2026-06-01,high,30,91.01,1.63,88.9,91.2,92.87,87.0,94.1
76,2026-06-01T01:24:39Z,KSAT,2026-06-01,low,30,72.07,0.45,71.5,72.1,72.62,71.4,73.0
77,2026-06-01T01:24:39Z,KSAT,2026-06-02,high,30,91.68,1.78,89.8,91.55,94.3,87.3,95.2
78,2026-06-01T01:24:39Z,KSAT,2026-06-02,low,30,73.16,0.72,72.36,73.25,74.02,71.7,74.6
85,2026-06-01T01:24:39Z,KSEA,2026-05-31,high,30,66.82,1.17,64.88,67.25,68.0,64.6,68.4
86,2026-06-01T01:24:39Z,KSEA,2026-05-31,low,30,43.07,0.18,42.8,43.1,43.3,42.6,43.4
87,2026-06-01T01:24:39Z,KSEA,2026-06-01,high,30,71.79,1.99,69.48,71.2,73.97,68.8,77.3
88,2026-06-01T01:24:39Z,KSEA,2026-06-01,low,30,46.43,0.38,46.0,46.45,46.9,45.5,47.2
89,2026-06-01T01:24:39Z,KSEA,2026-06-02,high,30,85.67,1.62,83.71,85.5,87.84,82.4,88.5
90,2026-06-01T01:24:39Z,KSEA,2026-06-02,low,30,52.7,0.78,51.88,52.55,53.91,51.0,54.2
79,2026-06-01T01:24:39Z,KSFO,2026-05-31,high,30,72.23,0.95,71.29,72.1,73.43,70.9,74.7
80,2026-06-01T01:24:39Z,KSFO,2026-05-31,low,30,51.95,0.42,51.5,51.95,52.4,51.2,53.3
81,2026-06-01T01:24:39Z,KSFO,2026-06-01,high,30,77.06,2.32,74.09,77.45,79.65,72.7,82.1
82,2026-06-01T01:24:39Z,KSFO,2026-06-01,low,30,56.32,1.77,54.29,55.95,58.7,53.6,60.1
83,2026-06-01T01:24:39Z,KSFO,2026-06-02,high,30,75.05,2.11,72.59,74.45,77.81,71.4,80.9
84,2026-06-01T01:24:39Z,KSFO,2026-06-02,low,30,56.47,1.84,54.8,56.05,58.57,53.7,61.5
1,2026-06-01T02:29:08Z,KATL,2026-05-31,high,30,72.37,1.69,71.09,71.7,74.91,70.8,77.8
2,2026-06-01T02:29:08Z,KATL,2026-05-31,low,30,64.71,1.79,62.68,64.45,67.62,62.2,68.5
3,2026-06-01T02:29:08Z,KATL,2026-06-01,high,30,87.35,1.69,85.36,87.55,89.41,83.5,90.9
4,2026-06-01T02:29:08Z,KATL,2026-06-01,low,30,63.94,1.94,61.6,63.8,66.71,60.6,68.4
5,2026-06-01T02:29:08Z,KATL,2026-06-02,high,30,80.76,5.01,73.13,81.7,86.71,72.1,89.2
6,2026-06-01T02:29:08Z,KATL,2026-06-02,low,30,64.06,3.84,58.53,64.9,68.7,56.0,69.6
7,2026-06-01T02:29:08Z,KAUS,2026-05-31,high,30,91.96,1.65,90.1,92.35,93.55,87.7,94.9
8,2026-06-01T02:29:08Z,KAUS,2026-05-31,low,30,72.22,0.24,71.9,72.25,72.5,71.8,72.7
9,2026-06-01T02:29:08Z,KAUS,2026-06-01,high,30,93.58,1.8,91.29,93.95,95.81,90.5,97.3
10,2026-06-01T02:29:08Z,KAUS,2026-06-01,low,30,73.71,0.5,73.19,73.7,74.51,72.9,74.7
11,2026-06-01T02:29:08Z,KAUS,2026-06-02,high,30,93.73,1.96,91.54,93.75,96.21,89.7,98.6
12,2026-06-01T02:29:08Z,KAUS,2026-06-02,low,30,75.24,0.82,74.2,75.15,76.41,73.7,76.7
13,2026-06-01T02:29:08Z,KBOS,2026-05-31,high,30,65.9,1.06,64.59,65.8,67.03,63.7,68.8
14,2026-06-01T02:29:08Z,KBOS,2026-05-31,low,30,44.98,0.23,44.69,45.0,45.3,44.5,45.4
15,2026-06-01T02:29:08Z,KBOS,2026-06-01,high,30,56.73,1.05,55.54,56.8,57.77,55.0,59.1
16,2026-06-01T02:29:08Z,KBOS,2026-06-01,low,30,49.72,1.02,48.49,49.6,51.1,48.3,52.1
17,2026-06-01T02:29:08Z,KBOS,2026-06-02,high,30,71.4,1.47,68.98,71.5,73.13,68.8,73.9
18,2026-06-01T02:29:08Z,KBOS,2026-06-02,low,30,48.02,0.85,46.9,47.9,49.42,46.4,49.9
91,2026-06-01T02:29:08Z,KDCA,2026-05-31,high,30,78.77,0.69,78.16,78.65,79.61,76.9,80.0
92,2026-06-01T02:29:08Z,KDCA,2026-05-31,low,30,53.01,0.52,52.29,53.1,53.61,52.1,53.9
93,2026-06-01T02:29:08Z,KDCA,2026-06-01,high,30,76.19,1.39,74.28,76.45,77.82,74.0,78.8
94,2026-06-01T02:29:08Z,KDCA,2026-06-01,low,30,57.36,0.96,56.17,57.4,58.54,55.7,59.5
95,2026-06-01T02:29:08Z,KDCA,2026-06-02,high,30,73.87,2.15,71.24,74.05,76.32,67.5,78.0
96,2026-06-01T02:29:08Z,KDCA,2026-06-02,low,30,52.5,1.29,50.59,52.8,53.83,50.3,55.5
25,2026-06-01T02:29:08Z,KDEN,2026-05-31,high,30,77.91,0.92,76.59,78.05,79.2,75.6,79.2
26,2026-06-01T02:29:08Z,KDEN,2026-05-31,low,30,51.5,0.26,51.29,51.5,51.9,51.0,51.9
27,2026-06-01T02:29:08Z,KDEN,2026-06-01,high,30,79.91,2.31,76.7,80.1,82.83,74.5,84.1
28,2026-06-01T02:29:08Z,KDEN,2026-06-01,low,30,55.43,1.06,53.98,55.6,56.71,52.9,57.5
29,2026-06-01T02:29:08Z,KDEN,2026-06-02,high,30,82.66,2.98,78.7,83.25,86.32,76.1,87.5
30,2026-06-01T02:29:08Z,KDEN,2026-06-02,low,30,55.49,1.81,53.29,55.35,57.83,52.5,58.8
31,2026-06-01T02:29:08Z,KIAH,2026-05-31,high,30,92.32,1.09,91.04,92.3,93.91,90.3,94.4
32,2026-06-01T02:29:08Z,KIAH,2026-05-31,low,30,76.44,0.16,76.29,76.45,76.6,76.1,76.8
33,2026-06-01T02:29:08Z,KIAH,2026-06-01,high,30,94.65,1.69,93.0,94.4,96.84,92.5,99.9
34,2026-06-01T02:29:08Z,KIAH,2026-06-01,low,30,77.35,0.32,76.99,77.3,77.8,76.8,78.1
35,2026-06-01T02:29:08Z,KIAH,2026-06-02,high,30,95.6,2.38,92.58,95.15,98.47,91.0,100.7
36,2026-06-01T02:29:08Z,KIAH,2026-06-02,low,30,78.28,0.52,77.68,78.3,78.8,77.0,79.4
37,2026-06-01T02:29:08Z,KLAS,2026-05-31,high,30,91.24,0.46,90.69,91.3,91.71,90.2,92.2
38,2026-06-01T02:29:08Z,KLAS,2026-05-31,low,30,65.77,0.29,65.49,65.8,66.1,64.9,66.4
39,2026-06-01T02:29:08Z,KLAS,2026-06-01,high,30,96.09,1.15,95.11,96.2,97.5,92.7,98.4
40,2026-06-01T02:29:08Z,KLAS,2026-06-01,low,30,70.88,0.67,69.98,71.1,71.71,69.6,72.0
41,2026-06-01T02:29:08Z,KLAS,2026-06-02,high,30,97.56,1.47,95.39,97.7,99.31,93.9,100.0
42,2026-06-01T02:29:08Z,KLAS,2026-06-02,low,30,72.68,1.42,71.08,72.5,74.91,69.4,75.6
19,2026-06-01T02:29:08Z,KMDW,2026-05-31,high,30,72.73,1.14,71.59,72.55,74.13,70.3,75.2
20,2026-06-01T02:29:08Z,KMDW,2026-05-31,low,30,57.39,0.29,57.08,57.45,57.71,56.5,57.8
21,2026-06-01T02:29:08Z,KMDW,2026-06-01,high,30,69.6,2.6,65.99,70.2,72.81,63.3,73.5
22,2026-06-01T02:29:08Z,KMDW,2026-06-01,low,30,59.63,0.84,58.48,59.65,60.9,57.8,61.0
23,2026-06-01T02:29:08Z,KMDW,2026-06-02,high,30,69.09,1.32,66.58,69.45,70.2,66.1,71.3
24,2026-06-01T02:29:08Z,KMDW,2026-06-02,low,30,57.51,0.89,56.48,57.3,58.83,56.0,59.1
43,2026-06-01T02:29:08Z,KMIA,2026-05-31,high,30,89.88,0.78,88.7,89.9,90.75,88.6,91.3
44,2026-06-01T02:29:08Z,KMIA,2026-05-31,low,30,81.03,0.4,80.4,81.1,81.41,80.2,82.0
45,2026-06-01T02:29:08Z,KMIA,2026-06-01,high,30,88.28,2.01,86.46,87.85,90.95,83.3,92.3
46,2026-06-01T02:29:08Z,KMIA,2026-06-01,low,30,81.63,1.02,80.75,81.9,82.4,78.6,82.8
47,2026-06-01T02:29:08Z,KMIA,2026-06-02,high,30,88.73,2.08,86.16,88.95,91.1,83.7,91.7
48,2026-06-01T02:29:08Z,KMIA,2026-06-02,low,30,80.31,1.08,79.19,80.4,81.3,76.0,81.9
49,2026-06-01T02:29:08Z,KMSP,2026-05-31,high,30,72.61,3.25,67.59,73.0,76.15,66.6,78.8
50,2026-06-01T02:29:08Z,KMSP,2026-05-31,low,30,59.92,0.57,59.19,60.0,60.51,58.2,60.7
51,2026-06-01T02:29:08Z,KMSP,2026-06-01,high,30,76.95,3.95,71.09,78.05,80.7,67.6,82.3
52,2026-06-01T02:29:08Z,KMSP,2026-06-01,low,30,62.13,1.12,60.7,62.05,63.72,59.9,64.4
53,2026-06-01T02:29:08Z,KMSP,2026-06-02,high,30,79.61,3.14,75.93,79.95,82.23,71.5,86.6
54,2026-06-01T02:29:08Z,KMSP,2026-06-02,low,30,61.52,2.29,58.1,61.35,64.19,56.5,65.4
55,2026-06-01T02:29:08Z,KMSY,2026-05-31,high,30,92.36,0.6,91.69,92.25,93.2,91.3,93.5
56,2026-06-01T02:29:08Z,KMSY,2026-05-31,low,30,72.98,0.23,72.7,72.9,73.4,72.7,73.5
57,2026-06-01T02:29:08Z,KMSY,2026-06-01,high,30,90.78,2.26,87.47,91.5,93.2,85.8,93.5
58,2026-06-01T02:29:08Z,KMSY,2026-06-01,low,30,73.62,0.37,73.28,73.7,74.01,72.3,74.1
59,2026-06-01T02:29:08Z,KMSY,2026-06-02,high,30,91.94,2.12,89.02,92.3,94.31,87.5,95.5
60,2026-06-01T02:29:08Z,KMSY,2026-06-02,low,30,72.98,0.67,72.35,73.1,73.7,71.0,73.8
61,2026-06-01T02:29:08Z,KOKC,2026-05-31,high,30,95.46,1.68,93.56,95.6,97.61,91.8,98.6
62,2026-06-01T02:29:08Z,KOKC,2026-05-31,low,30,70.34,0.46,69.59,70.4,70.72,69.4,71.3
63,2026-06-01T02:29:08Z,KOKC,2026-06-01,high,30,97.62,2.0,95.33,97.4,99.82,93.4,101.0
64,2026-06-01T02:29:08Z,KOKC,2026-06-01,low,30,72.84,1.58,71.63,73.05,74.45,66.4,75.4
65,2026-06-01T02:29:08Z,KOKC,2026-06-02,high,30,89.46,3.69,85.0,89.3,93.54,80.1,97.4
66,2026-06-01T02:29:08Z,KOKC,2026-06-02,low,30,71.47,2.24,68.7,71.6,74.81,65.8,75.3
67,2026-06-01T02:29:08Z,KPHL,2026-05-31,high,30,73.96,0.71,73.19,73.75,74.82,72.4,75.5
68,2026-06-01T02:29:08Z,KPHL,2026-05-31,low,30,46.73,0.79,45.6,46.7,47.6,45.2,48.2
69,2026-06-01T02:29:08Z,KPHL,2026-06-01,high,30,74.81,1.59,72.78,74.6,76.81,72.1,77.4
70,2026-06-01T02:29:08Z,KPHL,2026-06-01,low,30,52.58,1.07,51.2,52.55,53.92,50.4,55.2
71,2026-06-01T02:29:08Z,KPHL,2026-06-02,high,30,73.72,1.62,72.18,73.7,75.53,68.3,76.8
72,2026-06-01T02:29:08Z,KPHL,2026-06-02,low,30,48.8,1.38,47.0,48.75,50.34,46.8,52.2
73,2026-06-01T02:29:08Z,KPHX,2026-05-31,high,30,94.74,1.08,93.36,94.8,96.1,92.2,96.6
74,2026-06-01T02:29:08Z,KPHX,2026-05-31,low,30,74.29,0.32,73.9,74.3,74.7,73.5,75.0
75,2026-06-01T02:29:08Z,KPHX,2026-06-01,high,30,98.61,1.31,96.89,98.75,100.02,96.5,102.0
76,2026-06-01T02:29:08Z,KPHX,2026-06-01,low,30,79.08,0.55,78.45,79.15,79.71,77.7,79.9
77,2026-06-01T02:29:08Z,KPHX,2026-06-02,high,30,100.49,1.86,98.04,100.35,102.9,95.9,103.9
78,2026-06-01T02:29:08Z,KPHX,2026-06-02,low,30,80.2,0.31,79.8,80.2,80.7,79.5,80.8
85,2026-06-01T02:29:08Z,KSEA,2026-05-31,high,30,66.82,1.17,64.88,67.25,68.0,64.6,68.4
86,2026-06-01T02:29:08Z,KSEA,2026-05-31,low,30,43.07,0.18,42.8,43.1,43.3,42.6,43.4
87,2026-06-01T02:29:08Z,KSEA,2026-06-01,high,30,71.79,1.99,69.48,71.2,73.97,68.8,77.3
88,2026-06-01T02:29:08Z,KSEA,2026-06-01,low,30,46.43,0.38,46.0,46.45,46.9,45.5,47.2
89,2026-06-01T02:29:08Z,KSEA,2026-06-02,high,30,85.67,1.62,83.71,85.5,87.84,82.4,88.5
90,2026-06-01T02:29:08Z,KSEA,2026-06-02,low,30,52.7,0.78,51.88,52.55,53.91,51.0,54.2
79,2026-06-01T02:29:08Z,KSFO,2026-05-31,high,30,72.23,0.95,71.29,72.1,73.43,70.9,74.7
80,2026-06-01T02:29:08Z,KSFO,2026-05-31,low,30,51.95,0.42,51.5,51.95,52.4,51.2,53.3
81,2026-06-01T02:29:08Z,KSFO,2026-06-01,high,30,77.06,2.32,74.09,77.45,79.65,72.7,82.1
82,2026-06-01T02:29:08Z,KSFO,2026-06-01,low,30,56.32,1.77,54.29,55.95,58.7,53.6,60.1
83,2026-06-01T02:29:08Z,KSFO,2026-06-02,high,30,75.05,2.11,72.59,74.45,77.81,71.4,80.9
84,2026-06-01T02:29:08Z,KSFO,2026-06-02,low,30,56.47,1.84,54.8,56.05,58.57,53.7,61.5
1,2026-06-01T03:56:11Z,KATL,2026-05-31,high,30,72.37,1.69,71.09,71.7,74.91,70.8,77.8
2,2026-06-01T03:56:11Z,KATL,2026-05-31,low,30,64.71,1.79,62.68,64.45,67.62,62.2,68.5
3,2026-06-01T03:56:11Z,KATL,2026-06-01,high,30,87.35,1.69,85.36,87.55,89.41,83.5,90.9
4,2026-06-01T03:56:11Z,KATL,2026-06-01,low,30,63.94,1.94,61.6,63.8,66.71,60.6,68.4
5,2026-06-01T03:56:11Z,KATL,2026-06-02,high,30,80.76,5.01,73.13,81.7,86.71,72.1,89.2
6,2026-06-01T03:56:11Z,KATL,2026-06-02,low,30,64.06,3.84,58.53,64.9,68.7,56.0,69.6
7,2026-06-01T03:56:11Z,KAUS,2026-05-31,high,30,91.96,1.65,90.1,92.35,93.55,87.7,94.9
8,2026-06-01T03:56:11Z,KAUS,2026-05-31,low,30,72.22,0.24,71.9,72.25,72.5,71.8,72.7
9,2026-06-01T03:56:11Z,KAUS,2026-06-01,high,30,93.58,1.8,91.29,93.95,95.81,90.5,97.3
10,2026-06-01T03:56:11Z,KAUS,2026-06-01,low,30,73.71,0.5,73.19,73.7,74.51,72.9,74.7
11,2026-06-01T03:56:11Z,KAUS,2026-06-02,high,30,93.73,1.96,91.54,93.75,96.21,89.7,98.6
12,2026-06-01T03:56:11Z,KAUS,2026-06-02,low,30,75.24,0.82,74.2,75.15,76.41,73.7,76.7
13,2026-06-01T03:56:11Z,KBOS,2026-05-31,high,30,65.9,1.06,64.59,65.8,67.03,63.7,68.8
14,2026-06-01T03:56:11Z,KBOS,2026-05-31,low,30,44.98,0.23,44.69,45.0,45.3,44.5,45.4
15,2026-06-01T03:56:11Z,KBOS,2026-06-01,high,30,56.73,1.05,55.54,56.8,57.77,55.0,59.1
16,2026-06-01T03:56:11Z,KBOS,2026-06-01,low,30,49.72,1.02,48.49,49.6,51.1,48.3,52.1
17,2026-06-01T03:56:11Z,KBOS,2026-06-02,high,30,71.4,1.47,68.98,71.5,73.13,68.8,73.9
18,2026-06-01T03:56:11Z,KBOS,2026-06-02,low,30,48.02,0.85,46.9,47.9,49.42,46.4,49.9
91,2026-06-01T03:56:11Z,KDCA,2026-06-01,high,30,76.19,1.39,74.28,76.45,77.82,74.0,78.8
92,2026-06-01T03:56:11Z,KDCA,2026-06-01,low,30,57.36,0.96,56.17,57.4,58.54,55.7,59.5
93,2026-06-01T03:56:11Z,KDCA,2026-06-02,high,30,73.87,2.15,71.24,74.05,76.32,67.5,78.0
94,2026-06-01T03:56:11Z,KDCA,2026-06-02,low,30,52.5,1.29,50.59,52.8,53.83,50.3,55.5
95,2026-06-01T03:56:11Z,KDCA,2026-06-03,high,30,78.05,2.24,75.07,78.25,80.57,74.0,82.6
96,2026-06-01T03:56:11Z,KDCA,2026-06-03,low,30,57.54,2.06,54.82,58.2,59.42,51.3,60.1
25,2026-06-01T03:56:11Z,KDEN,2026-05-31,high,30,77.91,0.92,76.59,78.05,79.2,75.6,79.2
26,2026-06-01T03:56:11Z,KDEN,2026-05-31,low,30,51.5,0.26,51.29,51.5,51.9,51.0,51.9
27,2026-06-01T03:56:11Z,KDEN,2026-06-01,high,30,79.91,2.31,76.7,80.1,82.83,74.5,84.1
28,2026-06-01T03:56:11Z,KDEN,2026-06-01,low,30,55.43,1.06,53.98,55.6,56.71,52.9,57.5
29,2026-06-01T03:56:11Z,KDEN,2026-06-02,high,30,82.66,2.98,78.7,83.25,86.32,76.1,87.5
30,2026-06-01T03:56:11Z,KDEN,2026-06-02,low,30,55.49,1.81,53.29,55.35,57.83,52.5,58.8
19,2026-06-01T03:56:11Z,KDFW,2026-05-31,high,30,96.49,1.23,94.79,96.85,98.0,93.9,98.7
20,2026-06-01T03:56:11Z,KDFW,2026-05-31,low,30,76.35,0.28,76.08,76.4,76.7,75.5,76.9
21,2026-06-01T03:56:11Z,KDFW,2026-06-01,high,30,98.47,1.91,95.67,98.6,100.5,94.8,102.5
22,2026-06-01T03:56:11Z,KDFW,2026-06-01,low,30,78.77,0.58,78.17,78.9,79.32,77.2,80.0
23,2026-06-01T03:56:11Z,KDFW,2026-06-02,high,30,96.15,1.73,93.5,96.4,98.43,92.6,98.9
24,2026-06-01T03:56:11Z,KDFW,2026-06-02,low,30,79.44,2.2,76.97,80.2,81.21,72.2,82.1
